"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 154 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\csc\csc.exe /noconfig @""C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\ParaBullet.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 154 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 170 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 171 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 183 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 194 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 194 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 205 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 183 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 36 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 36 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 36 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 36 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 38 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 38 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 40 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 40 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 40 MB."
"Message",Normal,"Running 'GetType' transform, heap at 40 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 41 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 41 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 41 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 44 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 44 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 52 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 53 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 42 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 42 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 42 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 42 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 48 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 48 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 48 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 48 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 48 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 48 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 49 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 49 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 49 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 50 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 76 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  3864 |        114 | Analysis"
"Message",Normal,"  1361 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   457 |        -24 | Mcg"
"Message",Normal,"   385 |         21 | WriteAssemblies"
"Message",Normal,"   297 |        -22 | ReducedCopyComplete"
"Message",Normal,"   273 |         16 | ReducedCopyInitialize"
"Message",Normal,"   225 |         26 | Reducer"
"Message",Normal,"    73 |         16 | DumpNativeResources"
"Message",Normal,"    66 |         12 | ReducedCopyPopulateTypes"
"Message",Normal,"    59 |         11 | ReducedCopyMethodBodies"
"Message",Normal,"    57 |         11 | ReducedCopyLateMetadata"
"Message",Normal,"    47 |       -147 | ReducedCopyCleanup"
"Message",Normal,"    42 |          6 | CreateMetadata"
"Message",Normal,"    36 |        -11 | LazyGenerics"
"Message",Normal,"    24 |          2 | McgRedirect"
"Message",Normal,"    23 |          8 | StaticInitData"
"Message",Normal,"    22 |          2 | McgTypeOf"
"Message",Normal,"    18 |          3 | TypeofTypeHandle"
"Message",Normal,"    14 |          0 | SaveRVAStatics"
"Message",Normal,"    13 |          0 | McgRedirect"
"Message",Normal,"    10 |          1 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     6 |          0 | ResourceExtractor"
"Message",Normal,"     6 |          1 | ReducedCopyEmptyTypes"
"Message",Normal,"     4 |          0 | McgFixups"
"Message",Normal,"     4 |          1 | GetType"
"Message",Normal,"     3 |          0 | ScrubOpenCalls"
"Message",Normal,"     3 |          0 | ReflectionIntrinsics"
"Message",Normal,"     3 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     3 |          1 | Delegate"
"Message",Normal,"     2 |          0 | McgAccessor"
"Message",Normal,"     1 |          0 | ReflectionInvoke"
"Message",Normal,"     1 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | Attribute"
"Message",Normal,"     0 |          0 | ValueType"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | EventSource"
"Message",Normal,"     0 |          1 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM\ilc\Tools\nutc_driver.exe @""C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\MDIL\ParaBullet.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.31116.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 810 methods."
"Message",Low,"Scanning 2351 methods."
"Message",Low,"Scanning 1100 methods."
"Message",Low,"Scanning 353 methods."
"Message",Low,"Scanning 184 methods."
"Message",Low,"Scanning 102 methods."
"Message",Low,"Scanning 59 methods."
"Message",Low,"Scanning 92 methods."
"Message",Low,"Scanning 24 methods."
"Message",Low,"Scanning 9 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 20 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 5197 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   2206"
"Message",Low,"Metadata blob size:          117799"
"Message",Low,"Method RVA - token map size: 17648"
"Message",Low,"Total native size:           135447"
"Message",Low,"Successfully generated 'C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\MDIL\ParaBullet.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\MDIL\ParaBullet.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM\ilc\Tools\nutc_driver.exe @""C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\MDIL\ParaBullet.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     2829 |     2829 |     2829 |     2829 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       2829 ms"
"Message",Normal,"System time per command: 2829 ms"
"Message",Normal,"Total duration:          2829 ms"
"Message",Normal,"Total lifetime:          2829 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.22621.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.22621.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |       15 |       15 |       15 |       15 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       15 ms"
"Message",Normal,"System time per command: 15 ms"
"Message",Normal,"Total duration:          15 ms"
"Message",Normal,"Total lifetime:          15 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\ILTransformed\ParaBullet.res' at offset 0."
"Message",Normal," Added 'C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1400."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM\ilc\Tools\rhbind.exe @""C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\rhbindargs.ParaBullet.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\MDIL\ParaBullet.mdilexe"
"Message",Low,"MDILPDB: C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\MDIL\ParaBullet.mdilpdb"
"Message",Low,"IL: C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\MDIL\ParaBullet.ilexe"
"Message",Low,"NI: C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\Native\ParaBullet.dll"
"Message",Low,"SHIM: C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\Native\ParaBullet.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\Native\ParaBullet.pdb"
"Message",Low,"Produced C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\Native\ParaBullet.dll in 0.295 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM\ilc\Tools\rhbind.exe @""C:\Users\hp\Desktop\Dev\ParaBulletUWP\ParaBullet\obj\ARM\Release\ilc\intermediate\rhbindargs.ParaBullet.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |      328 |      328 |      328 |      328 | [0] rhbind ParaBullet"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       328 ms"
"Message",Normal,"System time per command: 328 ms"
"Message",Normal,"Total duration:          328 ms"
"Message",Normal,"Total lifetime:          328 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
